"","D01.CEL","D02.CEL","D03.CEL","D04.CEL","D11.CEL","D12.CEL","D31.CEL","D32.CEL","D33.CEL","D71.CEL","D72.CEL","D73.CEL","D74.CEL","D121.CELL","D122.CEL","D123.CEL","D181.CEL","D182.CEL","D183.CEL","Symbol"
"94622_at",4.40472534837645,3.97107092406305,4.10898308256599,4.40612816890195,3.95035733345265,4.03146581131278,4.01806951406948,4.26244821563344,4.36619340899061,4.18533720018218,4.23880847982472,4.52070680912371,4.53641497884984,4.03630645166662,4.48400450726032,4.34910223745996,4.248141751138,4.2180907000376,4.3035958073003,"Grm8"
"94623_at",4.41014676510849,3.6754885309755,4.43413717191052,4.14131915993101,4.34829184656791,3.89432093504826,4.25114498133388,4.2128239309754,4.13715171489534,4.20586894570315,3.96036433140129,4.23537047616814,4.31699082011583,3.7901186413616,4.08478869622958,4.08654365354146,3.92865504180258,4.10374940277023,4.17982129957458,"Enam"
"94624_at",5.04191160213059,4.76725702092598,4.94871368151047,4.88723357269302,5.03319592647044,4.69605076099137,4.8837200012352,4.75020566153947,5.1604251268022,4.91006655990193,4.85427871853796,4.66285142322852,5.08762112038108,4.46456130714346,4.94971633288606,5.00622971101548,4.83975078890783,4.84817623298621,5.07614458381543,"Tsks"
"94625_at",7.25005162735857,6.4725691288106,6.9839031549401,6.80640623591465,6.80125576454992,6.78594564511484,6.89692218942926,6.93134204394291,6.86098112663938,6.71592285557461,6.82847896283323,6.93164153905079,7.28003483875437,6.55623362379534,6.79893686920141,6.80858855403979,6.64659064409613,6.87194775485334,6.93410995988281,"Otog"
"94626_at",5.44720811329804,4.80495840176662,5.23485406725774,5.43808634369049,5.17249627786944,4.96996970677328,5.19184843833976,5.2418186804374,5.54690275459832,5.23602489238149,5.02579837112144,5.20088900738758,5.55586288892607,4.82488787830068,5.26984104445196,5.18899355919949,5.44711472635515,4.98669221835185,5.40153530867824,"Cntnap1"
"94627_at",4.049743160983,3.5161517794669,4.14391093415454,4.07976535271244,3.79769230548926,3.72047151086753,3.61501281612635,3.89505605917747,3.92163251564843,4.00411018409898,3.7336956402071,3.84385066661103,4.04851123401198,3.81466016196542,3.90077408100984,3.88226577821777,3.84942917978717,3.88253385794566,3.9276523599611,"Figla"
"94628_r_at",3.20665358336104,2.54762632377116,2.6953348368536,2.70070698395515,2.7645781914612,2.33907363598349,2.77433976359288,2.70259799611212,2.63004958518575,2.73643188602879,2.46679214719054,2.52587736559307,2.85175948147528,2.47863541122987,2.61969850305091,2.88312617885038,2.76597811199559,2.84202015592483,2.68294928748684,"Scgb1b27"
"94630_at",5.12308853157695,4.64510720351289,4.97883124520151,4.89306409345049,4.90666019206493,4.54754706336918,5.15692769287138,4.9372754488727,5.12142465969072,4.93493568649605,4.91630865650069,4.92464228440953,5.11126289994247,4.73655449117152,4.95985985955952,4.98333283080035,5.02157808114939,4.88008246429145,4.99693908076241,"Ikzf2"
"94631_at",7.33792078087493,6.95022969272804,7.20817420144266,7.25826371304719,7.13375795984345,7.01752833849093,7.20903136089185,7.13487548057366,7.47414257278748,7.17242081378931,7.10406611233016,7.28477097298308,7.55751223990591,6.92031220424242,7.26399934250798,7.20600450170613,7.30758172259032,7.24364540149193,7.1968774986924,"P2rx6"
"94632_at",3.65663782213147,3.29945586643402,3.1474565329259,3.43167325932695,3.29502406335601,3.13763724742014,3.49703948442468,3.42292750011076,3.55553021233859,3.36782691472211,3.27167723522283,3.24613485395539,3.25058409246111,3.2981651199244,3.41517322560159,3.5569942298522,3.34434005773305,3.38164546583703,3.54692532945209,"Pbsn"
"94633_at",3.91529602198995,3.73682158470024,3.7267898627113,3.74389896424906,3.86462938342227,3.67864870419538,3.97642948109232,3.80782778665881,3.73154260129406,3.662707410235,3.59724935869185,3.60132169907335,3.7159460834134,3.76308612632152,3.80647622669875,3.96342094475155,3.84606549187268,3.783847010441,3.66730609368529,"Gcg"
"94634_at",5.92682812519777,5.28183756841097,6.16237801551724,5.94914947879066,5.92005056368735,5.57062368983785,5.99730603835279,5.80057373419525,6.06117972982977,5.60638465960763,5.72256442981262,5.80581156089272,6.20256684998214,5.39854012562936,5.77238379080343,5.78568471920273,5.79467655400889,5.66696032728188,5.94027374858507,"Tacr2"
"94635_at",6.87454180057967,5.96286234614811,6.82511730872594,6.62197686709671,6.67447717284071,6.24829128225252,6.64208969419433,6.57494696074693,6.6853497261582,6.53488270195017,6.53748688607527,6.66078887681951,6.7349996744855,6.28511754838416,6.25520528199012,6.53964021942548,6.3731394709477,6.28355585195869,6.59187314537779,"Tacr1"
"94636_at",4.81942146005429,4.55900233811551,5.10147686998142,4.94062698242014,4.86622107118303,4.48554618210987,5.07241413723932,4.8118906865208,4.85623148698059,4.86252050271277,4.73560106709753,4.75508786820241,5.10508151459296,4.49278644790448,4.70726570367875,4.78710048442778,4.65919265975812,4.74314518321033,4.82437690053747,"Hoxa13"
"94638_at",2.92354755301157,2.65872549663552,2.89827077712421,2.82822488440354,2.98276080667137,2.82756358248433,2.77990303003779,2.8388311056489,2.82493835746448,2.85936277016667,2.83465144967396,2.70441085879566,2.77215975813967,2.62129967394153,2.82311135097145,2.69792914181041,2.80429271993376,2.80968389431583,3.03690450325803,"Hist2h2bb"
"94639_at",3.00684594941123,2.7073235984229,3.01074983783039,2.84522242186552,2.9790846540137,2.82671043111588,2.92947470794252,2.84588281046273,3.06328738063244,2.96702926440729,2.93910441672643,2.96989798028799,3.13684388752893,2.85079924763972,3.14019958268458,3.01944173604648,2.96702926440729,2.9814000258334,3.15247406648718,"Svs2"
"94640_at",2.84910555946267,2.38779331654656,2.52822964707564,2.59653059030653,2.54276816600571,2.46502066814455,2.65455637009955,2.62841974117553,2.71426677914191,2.71830494637184,2.50758132238726,2.62703369380124,2.59543755325235,2.46772621183331,2.74873678601424,2.7443389869483,2.72688858853871,2.86016047674116,2.64177740443859,"Cdh9"
"94641_at",2.91579242645574,2.99308397958105,2.97348310136458,3.14834835680959,3.00645162448269,2.89499859479123,2.96173439104916,3.09918685617204,2.97961619101017,3.24172201798918,2.87609684112647,2.97983917534754,3.15997800515287,2.85209617335579,3.05273523468726,2.97647278008765,2.87781137625552,3.04991163561055,3.14949001181069,"Cdh10"
"94643_at",3.42908311320103,3.17750141241594,3.55043707288002,3.48088147130813,3.38648703348417,3.13083873848871,3.52693725550114,3.2597894769064,3.69930434491804,3.43931684308799,3.53338533451256,3.69933959292446,3.62497947545567,3.2456052795118,3.60730567677035,3.6436230718507,3.77555823935373,3.58522707431269,3.5799971836883,"Pvr"
"94644_at",3.29304128850983,3.01583840576591,3.06282828514871,3.09545870476607,3.29712318014141,2.96053764143964,3.10943770705671,2.97644560653334,3.08977011051679,3.16976667357385,3.06157293304769,3.230735749444,3.41201546418007,2.93930324552113,3.05305860830883,3.02801628194535,2.96083102039385,2.96456813298841,3.12674595227058,"Bche"
"94645_at",3.35172441944095,3.13523269097608,3.35508363927604,3.1116096244043,3.16426038586922,2.82003220655205,3.15775546224079,3.02352568969375,3.18742930293613,3.19548592845037,3.14144179819908,3.14955631437405,3.12883338488757,3.09366462952451,3.20271169312315,3.23924817985771,3.01398240338907,3.19597818209687,3.04636629584095,"Gabra3"
"94657_at",2.74231793123582,3.36313073395438,2.9029597343752,3.06062059913364,3.15768961227698,2.94350311588646,2.96430113402488,3.04088106139131,2.84502901560517,3.29540022176405,3.00887522183195,3.12837523788437,3.03636571308389,3.05858873637987,2.97262698837336,2.6995519351051,2.85239030213716,2.81277216759151,2.84987691928304,"D8Wsu26e"
"94662_at",6.85942417141746,6.46941106529441,6.26469903343604,6.4813347344422,6.72885729123614,6.2577599050213,6.72417841502803,6.38874169066924,6.53166121282107,6.69871925139468,6.45755349555669,6.40869973798409,6.53163956304576,6.38977812721507,6.61495617209041,6.38853389126879,6.62549833151264,6.45356644955357,6.53052863586066,"4833441D16Rik"
"94663_at",5.51100045157221,5.77476028504941,5.84052943516405,5.78135403453212,5.72746136385472,5.29623170635125,5.48561315518515,5.55673196669449,6.05641490894053,5.34154723922682,5.86744005825866,6.15670426435657,6.23104786104726,5.59357608364875,5.92610290479076,5.97961372378527,5.80711368702244,5.82047728036659,5.86277935688831,"Slco5a1"
"94664_at",4.61021361620789,4.12088088079283,4.68057462838168,4.59090402807918,4.59714050079698,4.36719515265021,4.4712171734803,4.60650735206911,4.66536192811418,4.52976869725453,4.51232401377823,4.54271873398369,4.77631649037168,4.25048288691216,4.37046919667053,4.55204248380553,4.65465392580672,4.36766862113225,4.706125044366,"Irs3"
"94667_at",4.7823282905988,4.80424083074763,5.65941083183126,5.22922993155705,4.73730365576753,4.92708233883413,4.87930155111262,5.02491633171563,5.09221133556313,4.63193999913021,4.95310375892172,5.24507528386675,5.55499107966711,4.75896768488938,4.91785907951284,5.2115496822061,5.0804633184913,5.19928393609851,5.28240588739628,"AA408396"
"94668_at",4.08549152917717,3.56673317841254,3.92860221486983,4.15438718808482,3.79142177185891,3.62936359973451,3.90678397914897,3.93708070661033,4.10222756988592,4.0574873674399,3.8627739003766,3.86104502594644,3.95647784794716,3.75991163549647,4.02053814089917,3.93514346817369,4.05398271753693,3.91799639340551,4.07788144435807,"D3Wsu167e"
"94683_at",6.26550763371686,5.30432720249668,5.85907056473043,5.84520318529311,5.72253159838425,5.66547765791853,6.03711497362136,5.79142090851078,5.81905619257867,5.92531502175735,5.64191987021641,5.93632662532422,5.99869653942276,5.44723705049046,5.82515681559148,5.93934851269106,5.76680934679231,6.05636338187228,5.91556440940488,"AA516738"
"94686_at",4.23271676222749,3.87094280080882,4.10087228309888,4.15669154781731,4.24142406509424,4.02287728399561,4.13976630828002,4.40652605693151,4.44798721266637,4.06507546832245,4.30691509228765,4.21392584579013,4.2719345068552,4.08895173624391,4.13950602996663,4.26526481350546,4.25644498438441,4.19550667690321,4.38310801589329,"C76533"
"94687_at",2.84599806228709,2.75842680351168,2.8961986129654,2.98180481671508,2.905581812587,2.8622232565795,2.91818763556275,2.83904757553302,3.0352129509642,2.91081415937982,2.90367571724863,2.86839365669278,3.08268592236837,2.61298764661118,2.922731733373,2.93088465142485,2.90724870929504,2.97824736843928,2.99373592473733,"Foxb1"
"94688_at",5.42453502141858,4.76214864792122,5.47187139661887,5.25694993913384,5.80069977844782,4.9240762169256,5.39508994911229,5.01622850259088,5.24549699685161,5.20292886858469,5.16205109324657,5.03255139406667,5.43471851045943,4.96596782359541,4.93946725703939,5.47570801442055,5.23852539213688,4.99132459452205,5.21044771698671,"Mxd1"
"94690_at",5.10458048055675,4.39861336516169,4.99549015867962,5.06636196374387,4.7587390022075,4.69072130540317,4.98537939426542,4.8574552807747,5.18092914993367,4.65956581568035,4.69682351557368,4.89140526618131,5.23419555684701,4.41920467159508,4.88104504473334,4.84904694729939,4.97291353498993,4.82912438953682,4.95383896448921,"C79490"
"94694_at",3.94055918755677,3.72648567319151,3.74353096829504,3.96422360284885,3.72853868091501,3.60532623221515,3.89737291784513,3.93751306148297,3.83253852331697,3.96490472366244,3.80859466976369,3.91036787869986,4.15926587472805,3.76279333460204,3.93761819484067,3.89944477170751,3.83299756910346,3.92301482716173,4.07867666627384,"Pcsk1"
"94696_at",6.28196003981701,5.57193618792223,6.27597109803555,6.07908773095098,6.33059527701814,6.01265703714906,6.00260668705444,6.14340769599099,6.11924873011314,6.06954007538586,6.16798271601091,6.09612586181351,6.34326671765051,5.87362904215807,6.10808128222493,6.06025046740634,6.14768441359592,6.12557449690557,6.3032219616688,"Ccr4"
"94697_at",6.35985294884691,5.71818382786897,6.35474327557762,6.31645011357035,6.10023826753058,5.90447516850635,6.20642436520289,6.15692691773021,6.248836169976,6.31620919007926,6.16205573699814,6.1830355913163,6.61081279994615,5.92068204036763,6.32019565928284,6.44937623583333,6.16773479760778,6.33441536833461,6.42867753524204,"Fgr"
"94698_at",3.94531372473033,3.48041083078723,4.00989502618296,3.72866311669171,4.14881737339308,3.56513660640189,4.62649006538141,3.76704615719968,3.92783007312414,4.16106503850189,3.71218384610034,3.83749605114316,4.22946679866168,3.75726808537539,4.06016966042875,3.87886478532561,3.73232624676241,3.67683033196196,3.93086119505421,"Fli1"
"94699_at",5.69515389044646,5.63934069204148,5.88385344087744,5.83206715737232,5.72609838154348,5.67306439526001,5.76369461765336,5.77665349706697,5.82258152820232,5.32560934247305,5.84819825136388,5.84000096839365,5.99926187751288,5.4327417808767,5.57437937673771,5.79691720380607,5.61015753660823,5.71691858271052,5.86012677425676,"Ipp"
"94702_at",2.89158073305407,2.86264830638898,2.76990256590228,2.79995797739552,2.73660047981837,2.69553491723227,2.83487970352722,2.81349118014268,2.93128935232984,2.94891570283087,2.76035430156017,3.05970605265501,2.69346248974482,2.84340855528947,2.96624930451309,2.84854347356369,2.96920570393619,2.79845458498483,2.77660892894368,"Tgfbr2"
"94704_at",7.24364483881203,8.00159112106435,7.09390107235438,7.29175755738106,7.94801246924816,8.62221291199682,8.56455039121971,8.76519400922107,7.50307518511101,8.18905291446093,8.80299001773224,7.73880043351167,7.62573451138024,8.62920431439406,7.64129947814544,7.71214427190929,8.23398075046559,8.10601391766951,8.19890312091421,"Wisp2"
"94705_at",4.45251137062385,4.4874407390518,4.68673488919462,4.713281288623,4.53466944129059,4.43858345179011,4.60178556417887,4.51039897902738,4.69321243032971,4.55508850383715,4.59078506179115,4.58391912763595,4.72269192261302,4.38477563220479,4.47477378109199,4.73830554798131,4.73385074031353,4.54134209959309,4.71153078738127,"Eya1"
"94707_s_at",4.92903504588826,4.41038580776404,4.79082893202342,4.78584919500493,5.3728866839878,4.49817122357627,5.08045142746366,4.5839235545321,5.07259005178215,4.59856565936863,4.71792664928541,4.87781317404677,5.08617985303444,4.28141322875184,4.77703385860415,4.96846982151574,4.72819444107992,4.67429987351233,4.86865770739417,"Amelx"
"94708_at",4.51745983499576,3.57872626262819,4.14647523638798,4.18268765321952,4.3820242086828,3.74707352448535,3.97346878796808,4.0752202023362,4.20137113254648,4.08109463020388,4.12551026074262,4.07646431799348,4.38844698280436,3.63930252157373,4.22825867302445,4.35666313766194,4.23492459640533,3.93518018526252,4.18636575387222,"Ptprn2"
"94709_at",5.19329064122861,4.86253062956058,4.99544697305119,5.21558646332921,5.39026762356928,4.70976033456875,5.17047919878279,4.91712261026766,5.36436954687968,5.22907042768312,5.12675503819733,5.38690279035082,5.49611339531756,4.83410835435012,5.42888449517708,5.02569650836186,5.29934781101302,5.11744703213753,5.30996132474461,"Gcm2"
"94711_at",5.86405859608071,5.36828438523025,5.77878127774424,5.95679598204799,5.89504592142035,5.51993278878315,6.04646443415168,5.71139716136564,6.00639530004582,5.7289693037929,5.6055939039946,5.87741357940436,6.07905494352276,5.47358809133683,5.63287411930157,5.97463364034711,5.81901833536046,5.65498764722688,6.01556793929931,"Gcm1"
"94712_at",4.10779438398936,4.61484406349301,3.74703590349449,4.01859909734946,3.71458499117542,4.58654048698871,3.24632719254812,4.22373990519779,3.8676446919652,3.40642680840635,3.97332712775724,3.90666617772567,3.65057631191059,3.65180727890873,4.15023770210649,3.95488475645287,3.68944292667208,3.91000448907918,3.78788136858973,"Vegfc"
"94713_at",7.35166454403805,6.99411953143028,7.27255269743864,7.1578943568058,7.1687909876434,7.17872657187398,7.49145926860783,7.40940874426929,7.23833662088175,7.66619283133516,7.86311026507245,7.30609095776728,7.85278441753604,7.52408050465744,7.4217873587958,7.34881622218781,7.38090985925953,7.41128222324646,7.40209372564837,"Myo7a"
"94717_f_at",5.10151649840252,4.82616482375729,5.21838411083043,5.25053730129213,5.02749539778595,5.15441759564677,5.1996197133957,5.39179638534191,5.31305697341513,4.962320709584,5.27099555361015,5.19081401818856,5.5237643516629,5.15687249737502,5.28191301103408,5.162216424257,5.13209777178118,5.20097588900505,5.40840829356616,"Ifna2"
"94718_at",3.28646469140422,3.10776767356346,3.46546272684892,3.08871195210068,3.55414864992639,3.20042815739446,3.04825185967708,3.13351564265443,3.24682933492916,3.08521177291346,2.97831043853355,3.05965767631556,3.16141701596063,3.13470782874663,3.16972658156372,3.10735674710532,3.21034261393918,3.23651903778893,3.06413975791993,"Hist1h1e"
"94719_at",4.00293584684184,3.80930606554435,3.76711488065913,3.93208473038053,3.89111409241155,3.67045754826156,3.77864478646781,3.98072744439125,3.89607252582226,3.7040822431464,3.78876571313422,3.99357896698084,4.05718183445965,3.69935420822574,3.82315189071474,3.8824786273212,3.74473244738775,3.84686349914436,3.98425268238279,"Kcna6"
"94721_at",3.91065202038093,3.35223110050377,3.94055720459235,3.90799620764354,3.84137833654512,3.48119026838125,3.8129989003833,3.86507443542787,4.01243980664722,3.81057779430094,3.79119262746274,3.83697762279044,4.18888483507956,3.64308207415134,3.79145727421819,3.74230275595923,3.6246072840591,3.87364317539176,3.73735947987661,"Dspp"
"94723_at",3.30802014091737,3.258706767503,3.38347710767269,3.53203706695459,3.77886032335108,3.20819036498315,3.45209893618681,3.47834200655212,3.68517722567344,3.47554359067458,3.60603454789791,3.67517284257945,3.94460049171694,3.47792274299641,3.72259310091504,3.44087139312048,3.48394617551266,3.42037353268152,3.45712441711143,"Nat1"
"94724_at",3.12335253102396,2.54239582057445,2.76041206210233,2.86091834391692,2.8706796802183,2.68105298021451,3.22269957925725,2.79181986775469,3.01412772088727,3.04036198345631,2.7947864850761,2.92714186020757,3.0444884111833,2.65364300274578,2.88771880103664,3.09760320246973,2.97351865033017,2.87565052236576,2.98882918138906,"Mmp10"
"94725_f_at",6.0059257426934,5.39845535763033,6.07475673173787,6.12692282096322,5.7038461851413,5.70396975183514,5.64229486318782,5.93913964007567,6.09603709029146,5.81039176868231,5.89957804272195,6.01001388459068,6.43650367679519,5.60856770439621,6.06330842256779,6.11875700074695,5.98422112288379,5.98297092057959,6.13819732632824,"Igkv4-91"
"94726_at",5.7245935033114,5.4112243355592,5.85864992368499,5.51334446773266,5.70591507601779,5.66030719417528,5.75976505871857,5.70966606019289,6.07417369894165,5.65111795877434,5.8365481798436,5.85299142661457,5.93512051427067,5.47469270356044,5.87980547334574,5.71676987185489,5.65618748036625,5.77655777239847,5.79383051506031,"Trbv1"
"94727_f_at",4.35617638578911,3.99910404239582,4.47491086224209,4.13026400275068,4.28920297773336,4.14130947861347,4.54172867542408,4.28497660585155,4.35190705680064,4.44097994422839,4.3776177747817,4.39371579738212,4.61498663234783,4.05565186126689,4.43002104394176,4.20614359086517,4.31509438184746,4.2773299088206,4.55306816979146,"Tcstv1"
"94728_f_at",6.63403260837466,6.12346736488965,6.65347967261209,6.36046273929661,6.53869259523516,6.49667611596398,6.48084818883919,6.52557831988883,6.74346436756402,6.44760110435916,6.29746135748679,6.6139453079238,6.98785034831225,6.18139500675109,6.4045774814854,6.54040904062557,6.4612977862822,6.55745508824806,6.65344171588136,"Mcpt1"
"94730_at",2.67710655221117,2.41899447690235,2.54985125112795,2.52707280529608,2.61204534472224,2.31928689682489,2.59853476696182,2.40298774399735,2.41921687668686,2.54051747671824,2.32838983751464,2.61842860875406,2.46394077540605,2.31190090352138,2.53947600768282,2.4772788731585,2.47918204606823,2.5647451425727,2.27336854773514,"Crisp3"
"94732_at",3.18706873643115,2.86835559895573,2.91820755256159,2.87439551050512,3.03840908141076,2.69502407391854,2.82012627592193,2.84335643911615,3.04898756198963,2.8059011608633,2.76374829350981,2.96262880960651,3.04621411957204,2.79877646484369,2.88886913138383,2.83618194792286,3.06759904237289,2.99640886129028,2.87439551050512,"Rptn"
"94733_at",7.38186726743594,6.72084640172473,6.81198572458296,7.05188661046524,7.00942067074014,6.41315215317743,6.34062446494549,6.30193518826831,6.35205658287243,6.44124235192383,5.81712687510939,6.14524665647941,6.23268263140379,6.53312566145794,5.82125268786215,6.0538185570194,6.20946798574743,6.24120947806075,6.04145847477278,"Abcb4"
"94734_at",5.69181495515286,5.4342663956966,5.41573147568349,5.46876652300702,5.52243574978942,5.45733460266496,5.30082769871713,5.43453008252347,5.42467652778384,5.30396156852994,5.4780487965899,5.38153211745722,5.0538145436178,5.43955655439231,5.28943654468021,5.21986971122995,5.09789326283424,5.1885446346336,5.29316902210904,"Orm2"
"94736_at",5.10593662621265,4.75307835973526,5.18912689639306,4.91423966637277,5.18593696618987,4.76574755952049,5.15123012079681,5.00376249853657,5.18447823916054,5.10705347594815,5.03099411012719,5.01911518017356,5.30344664176707,4.77675265872548,4.97052371327768,5.06802079952116,5.08551612805899,4.85547762497945,5.04922467417203,"Lyst"
"94737_at",5.86116946878808,5.32207949471138,5.68392955582281,5.52458319600569,5.65947212092926,5.35124080693064,5.58660814263788,5.84072519218113,5.79019582720307,5.36152666083991,5.66939177512347,5.75344504809897,5.85691033239094,5.56900051570391,5.6852074353298,5.90670734032273,5.64366429177601,5.70959792837131,5.74196752187905,"Adcy8"
"94738_s_at",2.90672265593059,2.65943169410351,2.6905589715625,2.73499531723834,2.36916423535002,2.6092654387952,2.6812589794183,2.6093204040655,2.65815222216198,2.62897425203144,2.52304027488428,2.66833471625056,2.68073421494316,2.53561689858377,2.65697637527381,2.79891198315919,2.58217227177211,2.83991224520415,2.71953965273215,"Defa-rs2"
"94739_at",3.67476478202345,3.66274823528502,3.92855856441928,3.92285724520827,3.62358880973697,3.86828423325015,3.67374912097241,3.83659358772319,4.07113138777104,3.87881059092883,3.68041160383903,4.02878006506027,4.08275117345122,3.43466313712,4.07204012915956,3.97155996489585,3.86279150694891,3.84766431260686,3.89909672844237,"Trpc1"
"94741_at",4.10690195518372,4.00704673596165,4.17602327062543,4.19868249388989,4.25448853504687,4.02333113647112,4.11039747354621,3.95627938436739,4.11323182959401,4.08785143119295,3.89748684236003,4.08328801195259,4.10795645114435,3.88259227978229,4.0363138959772,4.20951574985566,3.95801741427749,4.07697582449956,4.19686995468233,"Prss40"
"94743_f_at",5.63000377528392,6.9246471749238,6.37423179899632,6.37483864298432,6.34469697253035,6.80172742767982,6.23892432543733,6.60622753514443,6.68337726389487,5.71148680623913,6.22146617174588,7.25978300230032,5.88813904923932,6.09174786317068,6.69217006051906,6.80948225718001,6.35392906156308,6.52293620247415,5.48732337752209,"Gm4788"
"94744_at",6.32340879943125,6.3879894450681,6.22264162697208,6.294974755094,6.46942691396504,6.2032106083929,6.75106255606312,6.49462289755015,6.88577059230999,6.90809918651618,6.57091499095422,6.84230585359485,6.7798017025026,6.61239993617389,6.93632648397497,7.00247090806202,6.49925003768942,6.50351927120083,6.65056240171392,"Klrb1b"
"94746_at",4.91963086505526,5.14088104727762,5.05834539841924,5.01246221575944,4.93352349852057,4.97908088794537,4.85675765672995,5.04741240880774,5.24075632338465,4.96011322368728,4.92725881194324,5.06294225050311,4.73371371572173,4.98781214543415,4.93913796146437,5.37414719053477,5.39181826997121,5.47772822916903,5.34884235313481,"H2-T24"
"94747_at",7.20077518288037,6.7163507328191,7.16555298781133,7.16525107607842,7.2339628755875,6.63424824683479,7.22888682925912,7.121427277001,7.17597546223127,6.88107375311113,7.05075443499778,7.10270843115636,7.38386892333744,6.73885197775535,7.09229626818259,7.24079902581563,6.9930028637583,7.15829101001069,7.25257228092072,"Csf2rb"
"94749_f_at",4.72083138320582,4.07967402923432,4.47219693945852,4.35282951718958,4.41110964539476,4.25084416795387,4.60831725024953,4.35102816493599,4.46610690301473,4.56179273128797,4.33936326497102,4.3552576123537,4.39305753324959,4.07335768794055,4.51446647619228,4.33140603656381,4.36246116909752,4.2961020610021,4.57672741212534,"AF067061"
"94752_s_at",4.93242250557321,4.7498174719387,5.06053745367933,4.84862830205472,5.20097456125825,5.02077210436677,5.19231410317037,4.95692576864672,5.37652256149143,4.99093730796671,5.34387700951126,5.49947058128795,5.49466965429206,5.27408547370831,5.20907249645485,5.498459577841,5.26459159452669,5.23055637944672,5.27180135296032,"Skil"
"94753_at",4.10275776120819,3.55049590095724,3.91273487356103,3.95539553627099,3.67462019915055,3.68763953260837,3.78945080513543,3.62506558531163,3.58096418045019,3.94394582727633,3.2876309562261,3.48035875383237,3.56372092968077,3.455385801615,3.71415834697275,3.74654128691401,3.64780102550715,3.75629194450405,3.58597285500401,"Gna15"
"94754_at",3.64109339262058,3.762438572492,3.86643292618483,4.14280758142154,3.92066209501495,3.88281303635921,3.58584367221587,3.74158508793196,4.0373981831691,4.3144527450745,4.43114528454,4.05315826057717,4.27689038033216,4.27605507018229,4.24997307886645,4.2494492143449,4.03181439934451,3.97751451449015,4.53225326588947,"Lhx8"
"94755_at",3.78831409503062,3.42940771534857,3.70771210350523,3.61978857689595,3.53224424246668,3.47725139741231,3.57270477910041,3.64032773268322,3.94962959607519,3.38292718615805,3.62808115687053,3.82989189039746,3.99418210565555,3.40350154959665,3.62874636411815,3.62761161264751,3.66076855173247,3.48569632147434,4.01325960984193,"Il1a"
"94759_at",6.35295227369608,5.98074178328564,6.61366994413423,6.37572839147753,6.48549750385737,6.29123622138541,6.25893391661596,6.41483087940356,6.72040824646538,6.36792398584181,6.32176468331666,6.59842406742139,6.76935479520507,6.18115665572911,6.26176312300613,6.35985078539611,6.44691353149476,6.3886132788703,6.41006338362247,"Slc25a53"
"94761_at",3.22439985636572,4.32919179180881,3.58093821409533,3.92644837890621,5.64306641438033,5.09739110866291,6.39851128755122,6.63234475408896,6.07196986023263,6.32424393137506,6.20860329187362,6.47679018840395,5.62490845023638,5.76170719148707,5.85183644145599,5.44509999098193,4.83906017941718,4.83091684327257,5.34388066441712,"Ccl7"
"94762_at",5.29831854286724,4.89697855919793,5.35393754122148,5.40967017258238,5.44126908324951,5.30143237003453,5.60671311256604,5.4843446731432,5.5798047483101,5.19794972031181,5.4060043654423,5.61287968397901,5.6692216665722,5.16890947297845,5.31559625497558,5.64942350487078,5.35839861160327,5.38697929554631,5.6100505352294,"F2rl2"
"94763_at",3.64815962466933,3.22561131949558,3.54567711320397,3.58283261243815,3.63585418357442,3.31819469058277,3.53520460973424,3.39438087576667,3.60693576248477,3.29110210611851,3.32964775912177,3.56726602553576,3.55717072833197,3.05029539235469,3.40640167292228,3.44708077621981,3.40554920574915,3.32221536729032,3.4628815993789,"Musk"
"94764_at",6.02398218847481,5.45881605812696,6.03898817843179,5.97372882406914,6.00643157061698,5.63572199983433,6.00527444795696,5.89148977057949,6.009307744996,6.05953693099091,5.80074505785811,5.91848793595553,6.1756453431934,5.55431544150012,5.98375790506155,5.85914125972706,5.87274090748942,5.68430292171306,5.9203691754942,"Itgal"
"94766_at",11.3289249406018,12.2280296022444,12.4790357160994,12.3866197148437,11.3831450087248,12.1337444558013,11.218637164725,11.8698524466551,11.8750434702741,10.9491887500483,11.8963830252766,11.9063390903421,11.7593932784677,11.7088463188719,11.8858148934652,12.2049659196498,12.0305249577047,12.2292957839222,12.3298597031039,"Eef1a1"
"94767_at",12.577376734339,12.662478186011,12.3369497143767,12.1941919012783,12.6208114193703,12.6038147272359,12.6953488663465,12.6684868794027,12.7090482422483,12.6497212427251,12.6786782816471,12.6815873087099,12.200703834374,12.4895549968524,12.7094963256315,12.4992354025185,12.5165968917355,12.4312008120038,11.990026270026,"Rps11"
"94768_at",5.82488337138237,7.71787548423916,6.4181090149159,6.74404614186322,6.3797300912842,7.38019284140416,6.2800922959538,6.9985180923612,7.1631601778811,6.36428130229136,7.18359012199445,7.95260459698038,6.77272605117862,6.58175503939218,7.46243809966178,7.59503472698193,7.04740261907039,7.1978523933969,7.08254720579322,"Rad21"
"94769_at",4.20546249862217,4.11500303043868,4.29319611785921,4.179508289687,4.03873030962182,4.0476728139686,4.30479760194389,4.27988709172237,4.33475506667559,4.70328456843799,4.2331965960218,4.28818492485258,4.87782438449719,4.17687807203841,4.34918677718401,4.44227317069246,4.56929683941947,4.62851936729172,4.9230529158476,"Mmp8"
